county_fips,state_name,state_abbreviation,county_name,population_year,population,county_pop_lat,county_pop_lon
38015,North Dakota,ND,Burleigh County,2020,96212,46.823125,-100.761265
38017,North Dakota,ND,Cass County,2020,183904,46.853249,-96.866099
38019,North Dakota,ND,Cavalier County,2020,3713,48.756288,-98.408748
38021,North Dakota,ND,Dickey County,2020,4705,46.090319,-98.316652
38023,North Dakota,ND,Divide County,2020,2277,48.873183,-103.3405
38025,North Dakota,ND,Dunn County,2020,4465,47.337233,-102.638056
38027,North Dakota,ND,Eddy County,2020,2179,47.705842,-99.056955
38029,North Dakota,ND,Emmons County,2020,3187,46.266976,-100.221556
38031,North Dakota,ND,Foster County,2020,3165,47.460554,-99.03227
38033,North Dakota,ND,Golden Valley County,2020,1737,46.891033,-103.959296
38035,North Dakota,ND,Grand Forks County,2020,69481,47.904107,-97.114083
38037,North Dakota,ND,Grant County,2020,2215,46.393585,-101.709957
38039,North Dakota,ND,Griggs County,2020,2207,47.451521,-98.184417
38041,North Dakota,ND,Hettinger County,2020,2438,46.452752,-102.564032
38043,North Dakota,ND,Kidder County,2020,2458,46.91376,-99.803208
38045,North Dakota,ND,LaMoure County,2020,4033,46.405095,-98.531059
38047,North Dakota,ND,Logan County,2020,1880,46.497165,-99.55363
38049,North Dakota,ND,McHenry County,2020,5695,48.179679,-100.7008
38051,North Dakota,ND,McIntosh County,2020,2440,46.146091,-99.493037
38053,North Dakota,ND,McKenzie County,2020,15242,47.815392,-103.249852
38055,North Dakota,ND,McLean County,2020,9416,47.524037,-101.227728
38057,North Dakota,ND,Mercer County,2020,8174,47.300931,-101.712009
38059,North Dakota,ND,Morton County,2020,31503,46.820838,-100.987481
38061,North Dakota,ND,Mountrail County,2020,10502,48.134814,-102.385176
38063,North Dakota,ND,Nelson County,2020,2789,47.914083,-98.211463
38065,North Dakota,ND,Oliver County,2020,1926,47.120356,-101.307057
38067,North Dakota,ND,Pembina County,2020,6658,48.786354,-97.583368
38069,North Dakota,ND,Pierce County,2020,3928,48.327988,-99.985387
38071,North Dakota,ND,Ramsey County,2020,11388,48.129997,-98.834549
38073,North Dakota,ND,Ransom County,2020,5173,46.473333,-97.654102
38075,North Dakota,ND,Renville County,2020,2283,48.71223,-101.513448
38077,North Dakota,ND,Richland County,2020,16156,46.26544,-96.765068
38079,North Dakota,ND,Rolette County,2020,14165,48.837565,-99.815646
38081,North Dakota,ND,Sargent County,2020,3913,46.166227,-97.587844
38083,North Dakota,ND,Sheridan County,2020,1275,47.581722,-100.333494
38085,North Dakota,ND,Sioux County,2020,4173,46.166775,-100.727343
38087,North Dakota,ND,Slope County,2020,747,46.418378,-103.415936
38089,North Dakota,ND,Stark County,2020,32107,46.88332,-102.784955
38091,North Dakota,ND,Steele County,2020,1890,47.459854,-97.7505
38093,North Dakota,ND,Stutsman County,2020,20498,46.917432,-98.739483
38095,North Dakota,ND,Towner County,2020,2108,48.575593,-99.233067
38097,North Dakota,ND,Traill County,2020,7959,47.489415,-97.221523
38099,North Dakota,ND,Walsh County,2020,10437,48.392385,-97.556168
38101,North Dakota,ND,Ward County,2020,68466,48.251001,-101.324396
38103,North Dakota,ND,Wells County,2020,3709,47.673532,-99.776423
38105,North Dakota,ND,Williams County,2020,38700,48.198157,-103.581754
39001,Ohio,OH,Adams County,2020,27531,38.851155,-83.519152
39003,Ohio,OH,Allen County,2020,101980,40.757216,-84.123676
39005,Ohio,OH,Ashland County,2020,53362,40.854404,-82.284311
39007,Ohio,OH,Ashtabula County,2020,96513,41.792144,-80.768942
39009,Ohio,OH,Athens County,2020,65481,39.342729,-82.099621
39011,Ohio,OH,Auglaize County,2020,45680,40.543994,-84.272451
39013,Ohio,OH,Belmont County,2020,65932,40.042451,-80.892923
39015,Ohio,OH,Brown County,2020,43414,38.952079,-83.892841
39017,Ohio,OH,Butler County,2020,385648,39.41063,-84.498425
39019,Ohio,OH,Carroll County,2020,26897,40.608769,-81.11424
39021,Ohio,OH,Champaign County,2020,38960,40.121158,-83.756492
39023,Ohio,OH,Clark County,2020,133593,39.92755,-83.831712
39025,Ohio,OH,Clermont County,2020,207449,39.104937,-84.213852
39027,Ohio,OH,Clinton County,2020,41921,39.411451,-83.842939
39029,Ohio,OH,Columbiana County,2020,101118,40.780285,-80.730719
39031,Ohio,OH,Coshocton County,2020,36449,40.291487,-81.863133
39033,Ohio,OH,Crawford County,2020,41338,40.796314,-82.873492
39035,Ohio,OH,Cuyahoga County,2020,1227883,41.448411,-81.677384
39037,Ohio,OH,Darke County,2020,51205,40.116129,-84.606296
39039,Ohio,OH,Defiance County,2020,37778,41.294761,-84.448737
39041,Ohio,OH,Delaware County,2020,213554,40.213435,-83.012336
39043,Ohio,OH,Erie County,2020,73719,41.40534,-82.627327
39045,Ohio,OH,Fairfield County,2020,159709,39.799358,-82.672959
39047,Ohio,OH,Fayette County,2020,28579,39.548508,-83.443864
39049,Ohio,OH,Franklin County,2020,1324624,40.001223,-82.992179
39051,Ohio,OH,Fulton County,2020,41889,41.57813,-84.095222
39053,Ohio,OH,Gallia County,2020,29802,38.83179,-82.275227
39055,Ohio,OH,Geauga County,2020,93271,41.487508,-81.223384
39057,Ohio,OH,Greene County,2020,170122,39.725799,-83.997184
39059,Ohio,OH,Guernsey County,2020,38779,40.017748,-81.541948
39061,Ohio,OH,Hamilton County,2020,817985,39.181056,-84.509099
39063,Ohio,OH,Hancock County,2020,75407,41.038817,-83.642058
39065,Ohio,OH,Hardin County,2020,31469,40.687272,-83.673064
39067,Ohio,OH,Harrison County,2020,15014,40.308309,-81.052887
39069,Ohio,OH,Henry County,2020,26904,41.360177,-84.07815
39071,Ohio,OH,Highland County,2020,43304,39.219126,-83.581986
39073,Ohio,OH,Hocking County,2020,28095,39.524899,-82.449677
39075,Ohio,OH,Holmes County,2020,44004,40.568213,-81.86956
39077,Ohio,OH,Huron County,2020,57979,41.176384,-82.613748
39079,Ohio,OH,Jackson County,2020,32493,39.035842,-82.610924
39081,Ohio,OH,Jefferson County,2020,64939,40.365484,-80.692347
39083,Ohio,OH,Knox County,2020,62423,40.400283,-82.454303
39085,Ohio,OH,Lake County,2020,229569,41.685008,-81.319782
39087,Ohio,OH,Lawrence County,2020,59091,38.501398,-82.538812
39089,Ohio,OH,Licking County,2020,178100,40.05106,-82.521551
39091,Ohio,OH,Logan County,2020,45326,40.382633,-83.776809
39093,Ohio,OH,Lorain County,2020,312172,41.391668,-82.110206
39095,Ohio,OH,Lucas County,2020,428294,41.651951,-83.62032
39097,Ohio,OH,Madison County,2020,44559,39.923531,-83.378402
39099,Ohio,OH,Mahoning County,2020,226075,41.048246,-80.697006
39101,Ohio,OH,Marion County,2020,64820,40.582108,-83.127059
39103,Ohio,OH,Medina County,2020,180912,41.14417,-81.837746
39105,Ohio,OH,Meigs County,2020,22678,39.061475,-82.01116
39107,Ohio,OH,Mercer County,2020,41274,40.515598,-84.606432
39109,Ohio,OH,Miami County,2020,107516,40.039898,-84.229526
39111,Ohio,OH,Monroe County,2020,13586,39.743959,-81.066737
39113,Ohio,OH,Montgomery County,2020,531610,39.744183,-84.206395
39115,Ohio,OH,Morgan County,2020,14305,39.615975,-81.865963
39117,Ohio,OH,Morrow County,2020,35411,40.51851,-82.793821
39119,Ohio,OH,Muskingum County,2020,86020,39.963489,-81.996849
39121,Ohio,OH,Noble County,2020,14364,39.772941,-81.48709
39123,Ohio,OH,Ottawa County,2020,40253,41.532538,-83.08039
39125,Ohio,OH,Paulding County,2020,18648,41.132652,-84.588517
39127,Ohio,OH,Perry County,2020,36215,39.758487,-82.238047
39129,Ohio,OH,Pickaway County,2020,58658,39.671078,-82.992743
39131,Ohio,OH,Pike County,2020,27695,39.084195,-83.036613
39133,Ohio,OH,Portage County,2020,162583,41.180798,-81.27695
39135,Ohio,OH,Preble County,2020,40836,39.74324,-84.625377
39137,Ohio,OH,Putnam County,2020,33654,41.008257,-84.115485
39139,Ohio,OH,Richland County,2020,120891,40.761549,-82.540421
39141,Ohio,OH,Ross County,2020,76420,39.34168,-83.023017
39143,Ohio,OH,Sandusky County,2020,58351,41.340365,-83.100516
39145,Ohio,OH,Scioto County,2020,74347,38.78089,-82.944709
39147,Ohio,OH,Seneca County,2020,54938,41.127756,-83.202126
39149,Ohio,OH,Shelby County,2020,48337,40.319531,-84.19429
39151,Ohio,OH,Stark County,2020,369772,40.837599,-81.38894
39153,Ohio,OH,Summit County,2020,538866,41.116151,-81.511849
39155,Ohio,OH,Trumbull County,2020,196800,41.240483,-80.759978
39157,Ohio,OH,Tuscarawas County,2020,91776,40.481356,-81.467019
39159,Ohio,OH,Union County,2020,60021,40.241865,-83.334927
39161,Ohio,OH,Van Wert County,2020,28159,40.856235,-84.565852
39163,Ohio,OH,Vinton County,2020,12972,39.241187,-82.504288
39165,Ohio,OH,Warren County,2020,238412,39.423263,-84.243931
39167,Ohio,OH,Washington County,2020,59652,39.409803,-81.51762
39169,Ohio,OH,Wayne County,2020,115694,40.836466,-81.864459
39171,Ohio,OH,Williams County,2020,36565,41.532533,-84.571758
39173,Ohio,OH,Wood County,2020,131113,41.453268,-83.602684
39175,Ohio,OH,Wyandot County,2020,21711,40.865997,-83.299313
40001,Oklahoma,OK,Adair County,2020,21955,35.887472,-94.635683
40003,Oklahoma,OK,Alfalfa County,2020,5718,36.658548,-98.317668
40005,Oklahoma,OK,Atoka County,2020,13912,34.329955,-96.097518
40007,Oklahoma,OK,Beaver County,2020,5207,36.829384,-100.638307
40009,Oklahoma,OK,Beckham County,2020,21468,35.361161,-99.510924
40011,Oklahoma,OK,Blaine County,2020,9447,35.885207,-98.428186
40013,Oklahoma,OK,Bryan County,2020,48998,33.980732,-96.386104
40015,Oklahoma,OK,Caddo County,2020,28684,35.175959,-98.339501
40017,Oklahoma,OK,Canadian County,2020,153192,35.49336,-97.766195
40019,Oklahoma,OK,Carter County,2020,48353,34.189515,-97.197484
40021,Oklahoma,OK,Cherokee County,2020,49019,35.902313,-94.995607
40023,Oklahoma,OK,Choctaw County,2020,14646,34.019064,-95.52831
40025,Oklahoma,OK,Cimarron County,2020,2145,36.734438,-102.495985
40027,Oklahoma,OK,Cleveland County,2020,287066,35.269306,-97.450474
40029,Oklahoma,OK,Coal County,2020,5587,34.548032,-96.278215
40031,Oklahoma,OK,Comanche County,2020,121099,34.633044,-98.419422
40033,Oklahoma,OK,Cotton County,2020,5676,34.31257,-98.331455
40035,Oklahoma,OK,Craig County,2020,14194,36.679217,-95.154577
40037,Oklahoma,OK,Creek County,2020,71485,35.975398,-96.226002
40039,Oklahoma,OK,Custer County,2020,28648,35.547694,-98.82873
40041,Oklahoma,OK,Delaware County,2020,43136,36.468538,-94.793298
40043,Oklahoma,OK,Dewey County,2020,4815,36.057055,-99.074142
40045,Oklahoma,OK,Ellis County,2020,3830,36.262513,-99.786959
40047,Oklahoma,OK,Garfield County,2020,60869,36.398482,-97.885455
40049,Oklahoma,OK,Garvin County,2020,27691,34.737491,-97.289531
40051,Oklahoma,OK,Grady County,2020,55906,35.112409,-97.850307
40053,Oklahoma,OK,Grant County,2020,4372,36.761056,-97.779683
40055,Oklahoma,OK,Greer County,2020,5704,34.912036,-99.464221
40057,Oklahoma,OK,Harmon County,2020,2557,34.694549,-99.897396
40059,Oklahoma,OK,Harper County,2020,3611,36.768589,-99.761714
40061,Oklahoma,OK,Haskell County,2020,12652,35.239002,-95.124775
40063,Oklahoma,OK,Hughes County,2020,13126,35.079245,-96.326205
40065,Oklahoma,OK,Jackson County,2020,24305,34.65724,-99.331392
40067,Oklahoma,OK,Jefferson County,2020,5949,34.132098,-97.871627
40069,Oklahoma,OK,Johnston County,2020,10824,34.262326,-96.650047
40071,Oklahoma,OK,Kay County,2020,43274,36.744254,-97.12521
40073,Oklahoma,OK,Kingfisher County,2020,15806,35.91387,-97.910976
40075,Oklahoma,OK,Kiowa County,2020,8741,34.936854,-99.018018
40077,Oklahoma,OK,Latimer County,2020,10132,34.882021,-95.255212
40079,Oklahoma,OK,Le Flore County,2020,49935,35.06525,-94.6389
40081,Oklahoma,OK,Lincoln County,2020,35045,35.656322,-96.882259
40083,Oklahoma,OK,Logan County,2020,48777,35.822271,-97.442906
40085,Oklahoma,OK,Love County,2020,10230,33.922696,-97.170131
40087,Oklahoma,OK,McClain County,2020,41348,35.106329,-97.527706
40089,Oklahoma,OK,McCurtain County,2020,32772,33.999672,-94.814681
40091,Oklahoma,OK,McIntosh County,2020,19635,35.385914,-95.581331
40093,Oklahoma,OK,Major County,2020,7579,36.298865,-98.432301
40095,Oklahoma,OK,Marshall County,2020,17114,34.01809,-96.749351
40097,Oklahoma,OK,Mayes County,2020,41152,36.292235,-95.243195
40099,Oklahoma,OK,Murray County,2020,13955,34.507112,-97.027657
40101,Oklahoma,OK,Muskogee County,2020,67610,35.711849,-95.366596
40103,Oklahoma,OK,Noble County,2020,11113,36.324098,-97.233099
40105,Oklahoma,OK,Nowata County,2020,10076,36.774996,-95.635245
40107,Oklahoma,OK,Okfuskee County,2020,11765,35.451095,-96.338038
40109,Oklahoma,OK,Oklahoma County,2020,804041,35.525528,-97.512399
40111,Oklahoma,OK,Okmulgee County,2020,38234,35.617924,-95.969224
40113,Oklahoma,OK,Osage County,2020,46642,36.415208,-96.228967
40115,Oklahoma,OK,Ottawa County,2020,30879,36.85744,-94.834845
40117,Oklahoma,OK,Pawnee County,2020,16381,36.270377,-96.539322
40119,Oklahoma,OK,Payne County,2020,81755,36.091301,-97.007108
40121,Oklahoma,OK,Pittsburg County,2020,43679,34.956359,-95.721184
40123,Oklahoma,OK,Pontotoc County,2020,38397,34.774213,-96.673188
40125,Oklahoma,OK,Pottawatomie County,2020,72998,35.321371,-96.952889
40127,Oklahoma,OK,Pushmataha County,2020,10970,34.32781,-95.481864
40129,Oklahoma,OK,Roger Mills County,2020,3570,35.628481,-99.659409
40131,Oklahoma,OK,Rogers County,2020,93155,36.315321,-95.650555
40133,Oklahoma,OK,Seminole County,2020,24248,35.186227,-96.631151
40135,Oklahoma,OK,Sequoyah County,2020,41538,35.466209,-94.729777
40137,Oklahoma,OK,Stephens County,2020,43100,34.518536,-97.946624
40139,Oklahoma,OK,Texas County,2020,19997,36.712186,-101.448254
40141,Oklahoma,OK,Tillman County,2020,7229,34.382478,-98.971227
40143,Oklahoma,OK,Tulsa County,2020,657589,36.102701,-95.911512
40145,Oklahoma,OK,Wagoner County,2020,82925,36.015964,-95.627647
40147,Oklahoma,OK,Washington County,2020,52222,36.728458,-95.937436
40149,Oklahoma,OK,Washita County,2020,10830,35.31433,-99.053543
40151,Oklahoma,OK,Woods County,2020,8687,36.767497,-98.708023
40153,Oklahoma,OK,Woodward County,2020,19812,36.423749,-99.383607
41001,Oregon,OR,Baker County,2020,16284,44.780023,-117.762115
41003,Oregon,OR,Benton County,2020,93239,44.573122,-123.275012
41005,Oregon,OR,Clackamas County,2020,421596,45.363411,-122.575002
41007,Oregon,OR,Clatsop County,2020,40423,46.098824,-123.841028
41009,Oregon,OR,Columbia County,2020,52876,45.889971,-122.929531
41011,Oregon,OR,Coos County,2020,64711,43.305463,-124.23243
41013,Oregon,OR,Crook County,2020,25105,44.283562,-120.843635
41015,Oregon,OR,Curry County,2020,23305,42.251868,-124.328276
41017,Oregon,OR,Deschutes County,2020,201769,44.090954,-121.306063
41019,Oregon,OR,Douglas County,2020,111364,43.239963,-123.389072
41021,Oregon,OR,Gilliam County,2020,1975,45.449594,-120.197067
41023,Oregon,OR,Grant County,2020,7180,44.451526,-119.003691
41025,Oregon,OR,Harney County,2020,7373,43.52148,-118.987173
41027,Oregon,OR,Hood River County,2020,23280,45.65896,-121.565648
41029,Oregon,OR,Jackson County,2020,221844,42.347767,-122.858686
41031,Oregon,OR,Jefferson County,2020,24856,44.591479,-121.190291
41033,Oregon,OR,Josephine County,2020,88053,42.404433,-123.385069
41035,Oregon,OR,Klamath County,2020,68739,42.285893,-121.726746
41037,Oregon,OR,Lake County,2020,7949,42.478434,-120.477652
41039,Oregon,OR,Lane County,2020,382986,44.039564,-123.119267
41041,Oregon,OR,Lincoln County,2020,50583,44.713722,-124.001937
41043,Oregon,OR,Linn County,2020,131054,44.556338,-122.959508
41045,Oregon,OR,Malheur County,2020,30983,43.975358,-117.061026
41047,Oregon,OR,Marion County,2020,349204,44.96015,-122.955857
41049,Oregon,OR,Morrow County,2020,11700,45.739057,-119.617253
41051,Oregon,OR,Multnomah County,2020,815637,45.517904,-122.591172
41053,Oregon,OR,Polk County,2020,87744,44.920859,-123.208103
41055,Oregon,OR,Sherman County,2020,1801,45.518368,-120.721454
41057,Oregon,OR,Tillamook County,2020,27442,45.469544,-123.858494
41059,Oregon,OR,Umatilla County,2020,77752,45.801243,-118.967543
41061,Oregon,OR,Union County,2020,26551,45.341592,-118.01821
41063,Oregon,OR,Wallowa County,2020,7181,45.443301,-117.305762
41065,Oregon,OR,Wasco County,2020,26403,45.541488,-121.204079
41067,Oregon,OR,Washington County,2020,603514,45.486067,-122.870969
41069,Oregon,OR,Wheeler County,2020,1387,44.837104,-120.088888
41071,Oregon,OR,Yamhill County,2020,107664,45.239527,-123.136826
42001,Pennsylvania,PA,Adams County,2020,102742,39.851136,-77.157026
42003,Pennsylvania,PA,Allegheny County,2020,1211358,40.447811,-79.971641
42005,Pennsylvania,PA,Armstrong County,2020,64162,40.769633,-79.510952
42007,Pennsylvania,PA,Beaver County,2020,162575,40.684268,-80.302033
42009,Pennsylvania,PA,Bedford County,2020,47817,40.054301,-78.476831
42011,Pennsylvania,PA,Berks County,2020,421017,40.362682,-75.909876
42013,Pennsylvania,PA,Blair County,2020,121007,40.487156,-78.376542
42015,Pennsylvania,PA,Bradford County,2020,60221,41.833885,-76.527928
42017,Pennsylvania,PA,Bucks County,2020,627987,40.239408,-75.026562
42019,Pennsylvania,PA,Butler County,2020,189135,40.821599,-79.966459
42021,Pennsylvania,PA,Cambria County,2020,128672,40.40808,-78.80003
42023,Pennsylvania,PA,Cameron County,2020,4330,41.502353,-78.238812
42025,Pennsylvania,PA,Carbon County,2020,64081,40.871955,-75.708873
42027,Pennsylvania,PA,Centre County,2020,161496,40.839809,-77.836115
42029,Pennsylvania,PA,Chester County,2020,526759,39.993382,-75.677997
42031,Pennsylvania,PA,Clarion County,2020,38305,41.182374,-79.42944
42033,Pennsylvania,PA,Clearfield County,2020,78612,40.991549,-78.499451
42035,Pennsylvania,PA,Clinton County,2020,37957,41.140126,-77.448873
42037,Pennsylvania,PA,Columbia County,2020,64842,41.038654,-76.389538
42039,Pennsylvania,PA,Crawford County,2020,83697,41.666388,-80.098342
42041,Pennsylvania,PA,Cumberland County,2020,255857,40.205909,-77.092498
42043,Pennsylvania,PA,Dauphin County,2020,279874,40.304617,-76.796503
42045,Pennsylvania,PA,Delaware County,2020,566753,39.922639,-75.348847
42047,Pennsylvania,PA,Elk County,2020,29607,41.419133,-78.619771
42049,Pennsylvania,PA,Erie County,2020,268426,42.068564,-80.07264
42051,Pennsylvania,PA,Fayette County,2020,128126,39.949201,-79.71592
42053,Pennsylvania,PA,Forest County,2020,6965,41.487078,-79.223202
42055,Pennsylvania,PA,Franklin County,2020,155637,39.883461,-77.654845
42057,Pennsylvania,PA,Fulton County,2020,14501,39.918303,-78.086066
42059,Pennsylvania,PA,Greene County,2020,35621,39.876908,-80.113512
42061,Pennsylvania,PA,Huntingdon County,2020,44590,40.428603,-78.002976
42063,Pennsylvania,PA,Indiana County,2020,83664,40.617473,-79.13041
