County_FIPS,Year,Population
1003,2043,229287
1003,2044,229287
1003,2045,229287
1003,2046,229287
1003,2047,229287
1003,2048,229287
1003,2049,229287
1003,2050,229287
1003,2051,229287
1003,2052,229287
1003,2053,229287
1003,2054,229287
1003,2055,229287
1003,2056,229287
1003,2057,229287
1003,2058,229287
1003,2059,229287
1003,2060,229287
1003,2061,229287
1003,2062,229287
1003,2063,229287
1003,2064,229287
1003,2065,229287
1003,2066,229287
1003,2067,229287
1003,2068,229287
1003,2069,229287
1003,2070,229287
1003,2071,229287
1003,2072,229287
1003,2073,229287
1003,2074,229287
1003,2075,229287
1003,2076,229287
1003,2077,229287
1003,2078,229287
1003,2079,229287
1003,2080,229287
1003,2081,229287
1003,2082,229287
1003,2083,229287
1003,2084,229287
1003,2085,229287
1003,2086,229287
1003,2087,229287
1003,2088,229287
1003,2089,229287
1003,2090,229287
1003,2091,229287
1003,2092,229287
1003,2093,229287
1003,2094,229287
1003,2095,229287
1003,2096,229287
1003,2097,229287
1003,2098,229287
1003,2099,229287
1005,2000,24589
1005,2001,24589
1005,2002,24589
1005,2003,24589
1005,2004,24589
1005,2005,24589
1005,2006,24589
1005,2007,24589
1005,2008,24589
1005,2009,24589
1005,2010,24589
1005,2011,24589
1005,2012,24589
1005,2013,24589
1005,2014,24589
1005,2015,24589
1005,2016,24589
1005,2017,24589
1005,2018,24589
1005,2019,24589
1005,2020,24589
1005,2021,24589
1005,2022,24589
1005,2023,24589
1005,2024,24589
1005,2025,24589
1005,2026,24589
1005,2027,24589
1005,2028,24589
1005,2029,24589
1005,2030,24589
1005,2031,24589
1005,2032,24589
1005,2033,24589
1005,2034,24589
1005,2035,24589
1005,2036,24589
1005,2037,24589
1005,2038,24589
1005,2039,24589
1005,2040,24589
1005,2041,24589
1005,2042,24589
1005,2043,24589
1005,2044,24589
1005,2045,24589
1005,2046,24589
1005,2047,24589
1005,2048,24589
1005,2049,24589
1005,2050,24589
1005,2051,24589
1005,2052,24589
1005,2053,24589
1005,2054,24589
1005,2055,24589
1005,2056,24589
1005,2057,24589
1005,2058,24589
1005,2059,24589
1005,2060,24589
1005,2061,24589
1005,2062,24589
1005,2063,24589
1005,2064,24589
1005,2065,24589
1005,2066,24589
1005,2067,24589
1005,2068,24589
1005,2069,24589
1005,2070,24589
1005,2071,24589
1005,2072,24589
1005,2073,24589
1005,2074,24589
1005,2075,24589
1005,2076,24589
1005,2077,24589
1005,2078,24589
1005,2079,24589
1005,2080,24589
1005,2081,24589
1005,2082,24589
1005,2083,24589
1005,2084,24589
1005,2085,24589
1005,2086,24589
1005,2087,24589
1005,2088,24589
1005,2089,24589
1005,2090,24589
1005,2091,24589
1005,2092,24589
1005,2093,24589
1005,2094,24589
1005,2095,24589
1005,2096,24589
1005,2097,24589
1005,2098,24589
1005,2099,24589
1007,2000,22136
1007,2001,22136
1007,2002,22136
1007,2003,22136
1007,2004,22136
1007,2005,22136
1007,2006,22136
1007,2007,22136
1007,2008,22136
1007,2009,22136
1007,2010,22136
1007,2011,22136
1007,2012,22136
1007,2013,22136
1007,2014,22136
1007,2015,22136
1007,2016,22136
1007,2017,22136
1007,2018,22136
1007,2019,22136
1007,2020,22136
1007,2021,22136
1007,2022,22136
1007,2023,22136
1007,2024,22136
1007,2025,22136
1007,2026,22136
1007,2027,22136
1007,2028,22136
1007,2029,22136
1007,2030,22136
1007,2031,22136
1007,2032,22136
1007,2033,22136
1007,2034,22136
1007,2035,22136
1007,2036,22136
1007,2037,22136
1007,2038,22136
1007,2039,22136
1007,2040,22136
1007,2041,22136
1007,2042,22136
1007,2043,22136
1007,2044,22136
1007,2045,22136
1007,2046,22136
1007,2047,22136
1007,2048,22136
1007,2049,22136
1007,2050,22136
1007,2051,22136
1007,2052,22136
1007,2053,22136
1007,2054,22136
1007,2055,22136
1007,2056,22136
1007,2057,22136
1007,2058,22136
1007,2059,22136
1007,2060,22136
1007,2061,22136
1007,2062,22136
1007,2063,22136
1007,2064,22136
1007,2065,22136
1007,2066,22136
1007,2067,22136
1007,2068,22136
1007,2069,22136
1007,2070,22136
1007,2071,22136
1007,2072,22136
1007,2073,22136
1007,2074,22136
1007,2075,22136
1007,2076,22136
1007,2077,22136
1007,2078,22136
1007,2079,22136
1007,2080,22136
1007,2081,22136
1007,2082,22136
1007,2083,22136
1007,2084,22136
1007,2085,22136
1007,2086,22136
1007,2087,22136
1007,2088,22136
1007,2089,22136
1007,2090,22136
1007,2091,22136
1007,2092,22136
1007,2093,22136
1007,2094,22136
1007,2095,22136
1007,2096,22136
1007,2097,22136
1007,2098,22136
1007,2099,22136
1009,2000,57879
1009,2001,57879
1009,2002,57879
1009,2003,57879
1009,2004,57879
1009,2005,57879
1009,2006,57879
1009,2007,57879
1009,2008,57879
1009,2009,57879
1009,2010,57879
1009,2011,57879
1009,2012,57879
1009,2013,57879
1009,2014,57879
1009,2015,57879
1009,2016,57879
1009,2017,57879
1009,2018,57879
1009,2019,57879
1009,2020,57879
1009,2021,57879
1009,2022,57879
1009,2023,57879
1009,2024,57879
1009,2025,57879
1009,2026,57879
1009,2027,57879
1009,2028,57879
1009,2029,57879
1009,2030,57879
1009,2031,57879
1009,2032,57879
1009,2033,57879
1009,2034,57879
1009,2035,57879
1009,2036,57879
1009,2037,57879
1009,2038,57879
1009,2039,57879
1009,2040,57879
1009,2041,57879
1009,2042,57879
1009,2043,57879
1009,2044,57879
1009,2045,57879
1009,2046,57879
1009,2047,57879
1009,2048,57879
1009,2049,57879
1009,2050,57879
1009,2051,57879
1009,2052,57879
1009,2053,57879
1009,2054,57879
1009,2055,57879
1009,2056,57879
1009,2057,57879
1009,2058,57879
1009,2059,57879
1009,2060,57879
1009,2061,57879
1009,2062,57879
1009,2063,57879
1009,2064,57879
1009,2065,57879
1009,2066,57879
1009,2067,57879
1009,2068,57879
1009,2069,57879
1009,2070,57879
1009,2071,57879
1009,2072,57879
1009,2073,57879
1009,2074,57879
1009,2075,57879
1009,2076,57879
1009,2077,57879
1009,2078,57879
1009,2079,57879
1009,2080,57879
1009,2081,57879
1009,2082,57879
1009,2083,57879
1009,2084,57879
1009,2085,57879
1009,2086,57879
1009,2087,57879
1009,2088,57879
1009,2089,57879
1009,2090,57879
1009,2091,57879
1009,2092,57879
1009,2093,57879
1009,2094,57879
1009,2095,57879
1009,2096,57879
1009,2097,57879
1009,2098,57879
1009,2099,57879
1011,2000,9976
1011,2001,9976
1011,2002,9976
1011,2003,9976
1011,2004,9976
1011,2005,9976
1011,2006,9976
1011,2007,9976
1011,2008,9976
1011,2009,9976
1011,2010,9976
1011,2011,9976
1011,2012,9976
1011,2013,9976
1011,2014,9976
1011,2015,9976
1011,2016,9976
1011,2017,9976
1011,2018,9976
1011,2019,9976
1011,2020,9976
1011,2021,9976
1011,2022,9976
1011,2023,9976
1011,2024,9976
1011,2025,9976
1011,2026,9976
1011,2027,9976
1011,2028,9976
1011,2029,9976
1011,2030,9976
1011,2031,9976
1011,2032,9976
1011,2033,9976
1011,2034,9976
1011,2035,9976
1011,2036,9976
1011,2037,9976
1011,2038,9976
1011,2039,9976
1011,2040,9976
1011,2041,9976
1011,2042,9976
1011,2043,9976
1011,2044,9976
1011,2045,9976
1011,2046,9976
1011,2047,9976
1011,2048,9976
1011,2049,9976
1011,2050,9976
1011,2051,9976
1011,2052,9976
1011,2053,9976
1011,2054,9976
1011,2055,9976
1011,2056,9976
1011,2057,9976
1011,2058,9976
1011,2059,9976
1011,2060,9976
1011,2061,9976
1011,2062,9976
1011,2063,9976
1011,2064,9976
1011,2065,9976
1011,2066,9976
1011,2067,9976
1011,2068,9976
1011,2069,9976
1011,2070,9976
1011,2071,9976
1011,2072,9976
1011,2073,9976
1011,2074,9976
1011,2075,9976
1011,2076,9976
1011,2077,9976
1011,2078,9976
1011,2079,9976
1011,2080,9976
1011,2081,9976
1011,2082,9976
1011,2083,9976
1011,2084,9976
1011,2085,9976
1011,2086,9976
1011,2087,9976
1011,2088,9976
1011,2089,9976
1011,2090,9976
1011,2091,9976
1011,2092,9976
1011,2093,9976
1011,2094,9976
1011,2095,9976
1011,2096,9976
1011,2097,9976
1011,2098,9976
1011,2099,9976
1013,2000,19504
1013,2001,19504
1013,2002,19504
1013,2003,19504
1013,2004,19504
1013,2005,19504
1013,2006,19504
1013,2007,19504
1013,2008,19504
1013,2009,19504
1013,2010,19504
1013,2011,19504
1013,2012,19504
1013,2013,19504
1013,2014,19504
1013,2015,19504
1013,2016,19504
1013,2017,19504
1013,2018,19504
1013,2019,19504
1013,2020,19504
1013,2021,19504
1013,2022,19504
1013,2023,19504
1013,2024,19504
1013,2025,19504
1013,2026,19504
1013,2027,19504
1013,2028,19504
1013,2029,19504
1013,2030,19504
1013,2031,19504
1013,2032,19504
1013,2033,19504
1013,2034,19504
1013,2035,19504
1013,2036,19504
1013,2037,19504
1013,2038,19504
1013,2039,19504
1013,2040,19504
1013,2041,19504
1013,2042,19504
1013,2043,19504
1013,2044,19504
1013,2045,19504
1013,2046,19504
1013,2047,19504
1013,2048,19504
1013,2049,19504
1013,2050,19504
1013,2051,19504
1013,2052,19504
1013,2053,19504
1013,2054,19504
1013,2055,19504
1013,2056,19504
1013,2057,19504
1013,2058,19504
1013,2059,19504
1013,2060,19504
1013,2061,19504
1013,2062,19504
1013,2063,19504
1013,2064,19504
1013,2065,19504
1013,2066,19504
1013,2067,19504
1013,2068,19504
1013,2069,19504
1013,2070,19504
1013,2071,19504
1013,2072,19504
1013,2073,19504
1013,2074,19504
1013,2075,19504
1013,2076,19504
1013,2077,19504
1013,2078,19504
1013,2079,19504
1013,2080,19504
1013,2081,19504
1013,2082,19504
1013,2083,19504
1013,2084,19504
1013,2085,19504
1013,2086,19504
1013,2087,19504
1013,2088,19504
1013,2089,19504
1013,2090,19504
1013,2091,19504
1013,2092,19504
1013,2093,19504
1013,2094,19504
1013,2095,19504
1013,2096,19504
1013,2097,19504
1013,2098,19504
1013,2099,19504
1015,2000,113469
1015,2001,113469
1015,2002,113469
1015,2003,113469
1015,2004,113469
1015,2005,113469
1015,2006,113469
1015,2007,113469
1015,2008,113469
1015,2009,113469
1015,2010,113469
1015,2011,113469
1015,2012,113469
1015,2013,113469
1015,2014,113469
1015,2015,113469
1015,2016,113469
1015,2017,113469
1015,2018,113469
1015,2019,113469
1015,2020,113469
1015,2021,113469
1015,2022,113469
1015,2023,113469
1015,2024,113469
1015,2025,113469
1015,2026,113469
1015,2027,113469
1015,2028,113469
1015,2029,113469
1015,2030,113469
1015,2031,113469
1015,2032,113469
1015,2033,113469
1015,2034,113469
1015,2035,113469
1015,2036,113469
1015,2037,113469
1015,2038,113469
1015,2039,113469
1015,2040,113469
1015,2041,113469
1015,2042,113469
1015,2043,113469
1015,2044,113469
1015,2045,113469
1015,2046,113469
1015,2047,113469
1015,2048,113469
1015,2049,113469
1015,2050,113469
1015,2051,113469
1015,2052,113469
1015,2053,113469
1015,2054,113469
1015,2055,113469
1015,2056,113469
1015,2057,113469
1015,2058,113469
1015,2059,113469
1015,2060,113469
1015,2061,113469
1015,2062,113469
1015,2063,113469
1015,2064,113469
1015,2065,113469
1015,2066,113469
1015,2067,113469
1015,2068,113469
1015,2069,113469
1015,2070,113469
1015,2071,113469
1015,2072,113469
1015,2073,113469
1015,2074,113469
1015,2075,113469
1015,2076,113469
1015,2077,113469
1015,2078,113469
1015,2079,113469
1015,2080,113469
1015,2081,113469
1015,2082,113469
1015,2083,113469
1015,2084,113469
1015,2085,113469
1015,2086,113469
1015,2087,113469
1015,2088,113469
1015,2089,113469
1015,2090,113469
1015,2091,113469
1015,2092,113469
1015,2093,113469
1015,2094,113469
1015,2095,113469
1015,2096,113469
1015,2097,113469
1015,2098,113469
1015,2099,113469
1017,2000,32865
1017,2001,32865
1017,2002,32865
1017,2003,32865
1017,2004,32865
1017,2005,32865
1017,2006,32865
1017,2007,32865
1017,2008,32865
1017,2009,32865
1017,2010,32865
1017,2011,32865
1017,2012,32865
1017,2013,32865
1017,2014,32865
1017,2015,32865
1017,2016,32865
1017,2017,32865
1017,2018,32865
1017,2019,32865
1017,2020,32865
1017,2021,32865
1017,2022,32865
1017,2023,32865
1017,2024,32865
1017,2025,32865
1017,2026,32865
1017,2027,32865
1017,2028,32865
1017,2029,32865
1017,2030,32865
1017,2031,32865
1017,2032,32865
1017,2033,32865
1017,2034,32865
1017,2035,32865
1017,2036,32865
1017,2037,32865
1017,2038,32865
1017,2039,32865
1017,2040,32865
1017,2041,32865
1017,2042,32865
1017,2043,32865
1017,2044,32865
1017,2045,32865
1017,2046,32865
1017,2047,32865
1017,2048,32865
1017,2049,32865
1017,2050,32865
1017,2051,32865
1017,2052,32865
1017,2053,32865
1017,2054,32865
1017,2055,32865
1017,2056,32865
1017,2057,32865
1017,2058,32865
1017,2059,32865
1017,2060,32865
1017,2061,32865
1017,2062,32865
1017,2063,32865
1017,2064,32865
1017,2065,32865
1017,2066,32865
1017,2067,32865
1017,2068,32865
1017,2069,32865
1017,2070,32865
1017,2071,32865
1017,2072,32865
1017,2073,32865
1017,2074,32865
1017,2075,32865
1017,2076,32865
1017,2077,32865
1017,2078,32865
1017,2079,32865
1017,2080,32865
1017,2081,32865
1017,2082,32865
1017,2083,32865
1017,2084,32865
1017,2085,32865
1017,2086,32865
1017,2087,32865
1017,2088,32865
1017,2089,32865
1017,2090,32865
1017,2091,32865
1017,2092,32865
1017,2093,32865
1017,2094,32865
1017,2095,32865
1017,2096,32865
1017,2097,32865
1017,2098,32865
1017,2099,32865
1019,2000,26294
1019,2001,26294
1019,2002,26294
1019,2003,26294
1019,2004,26294
1019,2005,26294
1019,2006,26294
1019,2007,26294
1019,2008,26294
1019,2009,26294
1019,2010,26294
1019,2011,26294
1019,2012,26294
1019,2013,26294
1019,2014,26294
1019,2015,26294
1019,2016,26294
1019,2017,26294
1019,2018,26294
1019,2019,26294
1019,2020,26294
1019,2021,26294
1019,2022,26294
1019,2023,26294
1019,2024,26294
1019,2025,26294
1019,2026,26294
1019,2027,26294
1019,2028,26294
1019,2029,26294
1019,2030,26294
1019,2031,26294
1019,2032,26294
1019,2033,26294
1019,2034,26294
1019,2035,26294
1019,2036,26294
1019,2037,26294
1019,2038,26294
1019,2039,26294
1019,2040,26294
1019,2041,26294
1019,2042,26294
1019,2043,26294
1019,2044,26294
1019,2045,26294
1019,2046,26294
1019,2047,26294
1019,2048,26294
1019,2049,26294
1019,2050,26294
1019,2051,26294
1019,2052,26294
1019,2053,26294
1019,2054,26294
1019,2055,26294
1019,2056,26294
1019,2057,26294
1019,2058,26294
1019,2059,26294
1019,2060,26294
1019,2061,26294
1019,2062,26294
1019,2063,26294
1019,2064,26294
1019,2065,26294
1019,2066,26294
1019,2067,26294
1019,2068,26294
1019,2069,26294
1019,2070,26294
1019,2071,26294
1019,2072,26294
1019,2073,26294
1019,2074,26294
1019,2075,26294
1019,2076,26294
1019,2077,26294
1019,2078,26294
1019,2079,26294
1019,2080,26294
1019,2081,26294
1019,2082,26294
1019,2083,26294
1019,2084,26294
1019,2085,26294
1019,2086,26294
1019,2087,26294
1019,2088,26294
1019,2089,26294
1019,2090,26294
1019,2091,26294
1019,2092,26294
1019,2093,26294
1019,2094,26294
1019,2095,26294
1019,2096,26294
1019,2097,26294
1019,2098,26294
1019,2099,26294
1021,2000,44397
1021,2001,44397
1021,2002,44397
1021,2003,44397
1021,2004,44397
1021,2005,44397
1021,2006,44397
1021,2007,44397
1021,2008,44397
1021,2009,44397
1021,2010,44397
1021,2011,44397
1021,2012,44397
1021,2013,44397
1021,2014,44397
1021,2015,44397
1021,2016,44397
1021,2017,44397
1021,2018,44397
1021,2019,44397
1021,2020,44397
1021,2021,44397
1021,2022,44397
1021,2023,44397
1021,2024,44397
1021,2025,44397
1021,2026,44397
1021,2027,44397
1021,2028,44397
1021,2029,44397
1021,2030,44397
1021,2031,44397
1021,2032,44397
1021,2033,44397
1021,2034,44397
1021,2035,44397
1021,2036,44397
1021,2037,44397
1021,2038,44397
1021,2039,44397
1021,2040,44397
1021,2041,44397
1021,2042,44397
1021,2043,44397
1021,2044,44397
1021,2045,44397
1021,2046,44397
1021,2047,44397
1021,2048,44397
1021,2049,44397
1021,2050,44397
1021,2051,44397
1021,2052,44397
1021,2053,44397
1021,2054,44397
1021,2055,44397
1021,2056,44397
1021,2057,44397
1021,2058,44397
1021,2059,44397
1021,2060,44397
1021,2061,44397
1021,2062,44397
1021,2063,44397
1021,2064,44397
1021,2065,44397
1021,2066,44397
1021,2067,44397
1021,2068,44397
1021,2069,44397
1021,2070,44397
1021,2071,44397
1021,2072,44397
1021,2073,44397
1021,2074,44397
1021,2075,44397
1021,2076,44397
1021,2077,44397
1021,2078,44397
1021,2079,44397
1021,2080,44397
1021,2081,44397
1021,2082,44397
1021,2083,44397
1021,2084,44397
1021,2085,44397
1021,2086,44397
1021,2087,44397
1021,2088,44397
1021,2089,44397
1021,2090,44397
1021,2091,44397
1021,2092,44397
1021,2093,44397
1021,2094,44397
1021,2095,44397
1021,2096,44397
1021,2097,44397
1021,2098,44397
1021,2099,44397
1023,2000,12418
1023,2001,12418
1023,2002,12418
1023,2003,12418
1023,2004,12418
1023,2005,12418
1023,2006,12418
1023,2007,12418
1023,2008,12418
1023,2009,12418
1023,2010,12418
1023,2011,12418
1023,2012,12418
1023,2013,12418
1023,2014,12418
1023,2015,12418
1023,2016,12418
1023,2017,12418
1023,2018,12418
1023,2019,12418
1023,2020,12418
1023,2021,12418
1023,2022,12418
1023,2023,12418
1023,2024,12418
1023,2025,12418
1023,2026,12418
1023,2027,12418
1023,2028,12418
1023,2029,12418
1023,2030,12418
1023,2031,12418
1023,2032,12418
1023,2033,12418
1023,2034,12418
1023,2035,12418
1023,2036,12418
1023,2037,12418
1023,2038,12418
1023,2039,12418
1023,2040,12418
1023,2041,12418
1023,2042,12418
1023,2043,12418
1023,2044,12418
1023,2045,12418
1023,2046,12418
1023,2047,12418
1023,2048,12418
1023,2049,12418
1023,2050,12418
1023,2051,12418
1023,2052,12418
1023,2053,12418
1023,2054,12418
1023,2055,12418
1023,2056,12418
1023,2057,12418
1023,2058,12418
1023,2059,12418
1023,2060,12418
1023,2061,12418
1023,2062,12418
1023,2063,12418
1023,2064,12418
1023,2065,12418
1023,2066,12418
1023,2067,12418
1023,2068,12418
1023,2069,12418
1023,2070,12418
1023,2071,12418
1023,2072,12418
1023,2073,12418
1023,2074,12418
1023,2075,12418
1023,2076,12418
1023,2077,12418
1023,2078,12418
1023,2079,12418
1023,2080,12418
1023,2081,12418
1023,2082,12418
1023,2083,12418
1023,2084,12418
1023,2085,12418
1023,2086,12418
1023,2087,12418
1023,2088,12418
1023,2089,12418
1023,2090,12418
1023,2091,12418
1023,2092,12418
1023,2093,12418
1023,2094,12418
1023,2095,12418
1023,2096,12418
1023,2097,12418
1023,2098,12418
1023,2099,12418
1025,2000,23291
1025,2001,23291
1025,2002,23291
1025,2003,23291
1025,2004,23291
1025,2005,23291
1025,2006,23291
1025,2007,23291
1025,2008,23291
1025,2009,23291
1025,2010,23291
1025,2011,23291
1025,2012,23291
1025,2013,23291
1025,2014,23291
1025,2015,23291
1025,2016,23291
1025,2017,23291
1025,2018,23291
1025,2019,23291
1025,2020,23291
1025,2021,23291
1025,2022,23291
1025,2023,23291
1025,2024,23291
1025,2025,23291
1025,2026,23291
1025,2027,23291
1025,2028,23291
1025,2029,23291
1025,2030,23291
1025,2031,23291
1025,2032,23291
1025,2033,23291
1025,2034,23291
1025,2035,23291
1025,2036,23291
1025,2037,23291
1025,2038,23291
1025,2039,23291
1025,2040,23291
1025,2041,23291
1025,2042,23291
1025,2043,23291
1025,2044,23291
1025,2045,23291
1025,2046,23291
1025,2047,23291
1025,2048,23291
1025,2049,23291
1025,2050,23291
1025,2051,23291
1025,2052,23291
1025,2053,23291
1025,2054,23291
1025,2055,23291
1025,2056,23291
1025,2057,23291
1025,2058,23291
1025,2059,23291
1025,2060,23291
1025,2061,23291
1025,2062,23291
1025,2063,23291
1025,2064,23291
1025,2065,23291
1025,2066,23291
1025,2067,23291
1025,2068,23291
1025,2069,23291
1025,2070,23291
1025,2071,23291
1025,2072,23291
1025,2073,23291
1025,2074,23291
1025,2075,23291
1025,2076,23291
1025,2077,23291
1025,2078,23291
1025,2079,23291
1025,2080,23291
1025,2081,23291
1025,2082,23291
1025,2083,23291
1025,2084,23291
1025,2085,23291
1025,2086,23291
1025,2087,23291
1025,2088,23291
1025,2089,23291
1025,2090,23291
1025,2091,23291
1025,2092,23291
1025,2093,23291
1025,2094,23291
1025,2095,23291
1025,2096,23291
1025,2097,23291
1025,2098,23291
1025,2099,23291
1027,2000,13112
1027,2001,13112
1027,2002,13112
1027,2003,13112
1027,2004,13112
1027,2005,13112
1027,2006,13112
1027,2007,13112
1027,2008,13112
1027,2009,13112
1027,2010,13112
1027,2011,13112
1027,2012,13112
1027,2013,13112
1027,2014,13112
1027,2015,13112
1027,2016,13112
1027,2017,13112
1027,2018,13112
1027,2019,13112
1027,2020,13112
1027,2021,13112
1027,2022,13112
1027,2023,13112
1027,2024,13112
1027,2025,13112
1027,2026,13112
1027,2027,13112
1027,2028,13112
1027,2029,13112
1027,2030,13112
1027,2031,13112
1027,2032,13112
1027,2033,13112
1027,2034,13112
1027,2035,13112
1027,2036,13112
1027,2037,13112
1027,2038,13112
1027,2039,13112
1027,2040,13112
1027,2041,13112
1027,2042,13112
1027,2043,13112
1027,2044,13112
1027,2045,13112
1027,2046,13112
1027,2047,13112
1027,2048,13112
1027,2049,13112
1027,2050,13112
1027,2051,13112
1027,2052,13112
1027,2053,13112
1027,2054,13112
1027,2055,13112
1027,2056,13112
1027,2057,13112
1027,2058,13112
1027,2059,13112
1027,2060,13112
1027,2061,13112
1027,2062,13112
1027,2063,13112
1027,2064,13112
1027,2065,13112
1027,2066,13112
1027,2067,13112
1027,2068,13112
1027,2069,13112
1027,2070,13112
1027,2071,13112
1027,2072,13112
1027,2073,13112
1027,2074,13112
1027,2075,13112
1027,2076,13112
1027,2077,13112
1027,2078,13112
1027,2079,13112
1027,2080,13112
1027,2081,13112
1027,2082,13112
1027,2083,13112
1027,2084,13112
1027,2085,13112
1027,2086,13112
1027,2087,13112
1027,2088,13112
1027,2089,13112
1027,2090,13112
1027,2091,13112
1027,2092,13112
1027,2093,13112
1027,2094,13112
1027,2095,13112
1027,2096,13112
1027,2097,13112
1027,2098,13112
1027,2099,13112
1029,2000,14967
1029,2001,14967
1029,2002,14967
1029,2003,14967
1029,2004,14967
1029,2005,14967
1029,2006,14967
1029,2007,14967
1029,2008,14967
1029,2009,14967
1029,2010,14967
1029,2011,14967
1029,2012,14967
1029,2013,14967
1029,2014,14967
1029,2015,14967
1029,2016,14967
1029,2017,14967
1029,2018,14967
1029,2019,14967
1029,2020,14967
1029,2021,14967
1029,2022,14967
1029,2023,14967
1029,2024,14967
1029,2025,14967
1029,2026,14967
1029,2027,14967
1029,2028,14967
1029,2029,14967
1029,2030,14967
1029,2031,14967
1029,2032,14967
1029,2033,14967
1029,2034,14967
1029,2035,14967
1029,2036,14967
1029,2037,14967
1029,2038,14967
1029,2039,14967
1029,2040,14967
1029,2041,14967
1029,2042,14967
1029,2043,14967
1029,2044,14967
1029,2045,14967
1029,2046,14967
1029,2047,14967
1029,2048,14967
1029,2049,14967
1029,2050,14967
1029,2051,14967
1029,2052,14967
1029,2053,14967
1029,2054,14967
1029,2055,14967
1029,2056,14967
1029,2057,14967
1029,2058,14967
1029,2059,14967
1029,2060,14967
1029,2061,14967
1029,2062,14967
1029,2063,14967
1029,2064,14967
1029,2065,14967
1029,2066,14967
1029,2067,14967
1029,2068,14967
1029,2069,14967
1029,2070,14967
1029,2071,14967
1029,2072,14967
1029,2073,14967
1029,2074,14967
1029,2075,14967
1029,2076,14967
1029,2077,14967
1029,2078,14967
1029,2079,14967
1029,2080,14967
1029,2081,14967
1029,2082,14967
1029,2083,14967
1029,2084,14967
1029,2085,14967
1029,2086,14967
1029,2087,14967
1029,2088,14967
1029,2089,14967
1029,2090,14967
1029,2091,14967
1029,2092,14967
1029,2093,14967
1029,2094,14967
1029,2095,14967
1029,2096,14967
1029,2097,14967
1029,2098,14967
1029,2099,14967
1031,2000,53230
1031,2001,53230
1031,2002,53230
1031,2003,53230
1031,2004,53230
1031,2005,53230
1031,2006,53230
1031,2007,53230
1031,2008,53230
1031,2009,53230
1031,2010,53230
1031,2011,53230
1031,2012,53230
1031,2013,53230
1031,2014,53230
1031,2015,53230
1031,2016,53230
1031,2017,53230
1031,2018,53230
1031,2019,53230
1031,2020,53230
1031,2021,53230
1031,2022,53230
1031,2023,53230
1031,2024,53230
1031,2025,53230
1031,2026,53230
1031,2027,53230
1031,2028,53230
1031,2029,53230
1031,2030,53230
1031,2031,53230
1031,2032,53230
1031,2033,53230
1031,2034,53230
1031,2035,53230
1031,2036,53230
1031,2037,53230
1031,2038,53230
1031,2039,53230
1031,2040,53230
1031,2041,53230
1031,2042,53230
1031,2043,53230
1031,2044,53230
1031,2045,53230
1031,2046,53230
1031,2047,53230
1031,2048,53230
1031,2049,53230
1031,2050,53230
1031,2051,53230
1031,2052,53230
1031,2053,53230
1031,2054,53230
1031,2055,53230
1031,2056,53230
1031,2057,53230
1031,2058,53230
1031,2059,53230
1031,2060,53230
1031,2061,53230
1031,2062,53230
1031,2063,53230
1031,2064,53230
1031,2065,53230
1031,2066,53230
1031,2067,53230
1031,2068,53230
1031,2069,53230
1031,2070,53230
1031,2071,53230
1031,2072,53230
1031,2073,53230
1031,2074,53230
1031,2075,53230
1031,2076,53230
1031,2077,53230
1031,2078,53230
1031,2079,53230
1031,2080,53230
1031,2081,53230
1031,2082,53230
1031,2083,53230
1031,2084,53230
1031,2085,53230
1031,2086,53230
1031,2087,53230
1031,2088,53230
1031,2089,53230
1031,2090,53230
1031,2091,53230
1031,2092,53230
1031,2093,53230
1031,2094,53230
1031,2095,53230
1031,2096,53230
1031,2097,53230
1031,2098,53230
1031,2099,53230
1033,2000,55411
1033,2001,55411
1033,2002,55411
1033,2003,55411
1033,2004,55411
1033,2005,55411
1033,2006,55411
1033,2007,55411
1033,2008,55411
1033,2009,55411
1033,2010,55411
1033,2011,55411
1033,2012,55411
1033,2013,55411
1033,2014,55411
1033,2015,55411
1033,2016,55411
1033,2017,55411
1033,2018,55411
1033,2019,55411
1033,2020,55411
1033,2021,55411
1033,2022,55411
1033,2023,55411
1033,2024,55411
1033,2025,55411
1033,2026,55411
1033,2027,55411
1033,2028,55411
1033,2029,55411
1033,2030,55411
1033,2031,55411
1033,2032,55411
1033,2033,55411
1033,2034,55411
1033,2035,55411
1033,2036,55411
1033,2037,55411
1033,2038,55411
1033,2039,55411
1033,2040,55411
1033,2041,55411
1033,2042,55411
1033,2043,55411
1033,2044,55411
1033,2045,55411
1033,2046,55411
1033,2047,55411
1033,2048,55411
1033,2049,55411
1033,2050,55411
1033,2051,55411
1033,2052,55411
1033,2053,55411
1033,2054,55411
1033,2055,55411
1033,2056,55411
1033,2057,55411
1033,2058,55411
1033,2059,55411
1033,2060,55411
1033,2061,55411
1033,2062,55411
1033,2063,55411
1033,2064,55411
1033,2065,55411
1033,2066,55411
1033,2067,55411
1033,2068,55411
1033,2069,55411
1033,2070,55411
1033,2071,55411
1033,2072,55411
1033,2073,55411
1033,2074,55411
1033,2075,55411
1033,2076,55411
1033,2077,55411
1033,2078,55411
1033,2079,55411
1033,2080,55411
1033,2081,55411
1033,2082,55411
1033,2083,55411
1033,2084,55411
1033,2085,55411
1033,2086,55411
1033,2087,55411
1033,2088,55411
1033,2089,55411
1033,2090,55411
1033,2091,55411
1033,2092,55411
1033,2093,55411
1033,2094,55411
1033,2095,55411
1033,2096,55411
