scenario,region,subRegion,param,xLabel,x,vintage,units,value
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),5.003996916666707
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),34.347937971666944
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),53.84326104086154
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),58.170379740278236
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),58.69696562861158
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),63.20702694658551
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),67.04483156921165
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),70.39154516176724
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),73.95481673670892
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),78.74097478930895
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),82.53748677173927
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),86.00329028043875
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),91.11071710990599
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),99.09724791460273
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),106.70302106275834
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),110.64206653550421
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),111.96220948234784
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),114.06298765450367
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),113.13664466403229
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),112.21034913440812
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),110.24114199951643
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),108.06861544387282
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),5.544785805555599
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),30.161476263333576
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),36.9148393036114
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),33.60747453916693
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),32.390085778889144
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),32.13336777924053
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),30.997395137729693
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),31.073522868851356
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),31.06009681453747
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),31.226963580751914
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),31.98741105193692
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),32.139252607695255
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),33.33092960645804
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),34.811308252531944
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),36.11570071759056
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),36.748118597502234
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),37.24602057781197
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),36.339530484289455
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),35.81804322632779
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),34.858086686278334
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),34.24294633310555
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),32.84085159540998
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),2.7339468055555773
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),10.855440955238976
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),13.189032323722328
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),13.114487981472328
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),12.502979601805656
